Lang Class,Lang Subclass,Train Size,Model,Embd Dim,EarlyStop,Round #,Test Set,Accuracy,Recall,Precision
SL,SL4,100k,s-rnn,10,True,1,Test2,0.9854999780654907,0.9854999780654907,0.9854999780654907
SL,SL4,100k,s-rnn,30,False,1,Test1,0.9999600052833557,0.9999600052833557,0.9999600052833557
SL,SL4,100k,s-rnn,30,False,1,Test2,0.999970018863678,0.999970018863678,0.999970018863678
SL,SL4,100k,s-rnn,30,True,1,Test1,0.9996700286865234,0.9996700286865234,0.9996700286865234
SL,SL4,100k,s-rnn,30,True,1,Test2,0.9992300271987915,0.9992300271987915,0.9992300271987915
SL,SL4,100k,s-rnn,100,False,1,Test1,1.0,1.0,1.0
SL,SL4,100k,s-rnn,100,False,1,Test2,1.0,1.0,1.0
SL,SL4,100k,s-rnn,100,True,1,Test1,1.0,1.0,1.0
SL,SL4,100k,s-rnn,100,True,1,Test2,1.0,1.0,1.0
SL,SL8,1k,lstm,10,False,1,Test1,0.9779999852180481,0.9779999852180481,0.9779999852180481
SL,SL8,1k,lstm,10,False,1,Test2,0.9470000267028809,0.9470000267028809,0.9470000267028809
SL,SL8,1k,lstm,10,True,1,Test1,0.9580000042915344,0.9580000042915344,0.9580000042915344
SL,SL8,1k,lstm,10,True,1,Test2,0.824999988079071,0.824999988079071,0.824999988079071
SL,SL8,1k,lstm,10,False,2,Test1,0.9789999723434448,0.9789999723434448,0.9789999723434448
SL,SL8,1k,lstm,10,False,2,Test2,0.9610000252723694,0.9610000252723694,0.9610000252723694
SL,SL8,1k,lstm,10,True,2,Test1,0.5699999928474426,0.5699999928474426,0.5699999928474426
SL,SL8,1k,lstm,10,True,2,Test2,0.5,0.5,0.5
SL,SL8,1k,lstm,10,False,3,Test1,0.9779999852180481,0.9779999852180481,0.9779999852180481
SL,SL8,1k,lstm,10,False,3,Test2,0.9549999833106995,0.9549999833106995,0.9549999833106995
SL,SL8,1k,lstm,10,True,3,Test1,0.625,0.625,0.625
SL,SL8,1k,lstm,10,True,3,Test2,0.5659999847412109,0.5659999847412109,0.5659999847412109
SL,SL8,1k,lstm,30,False,1,Test1,0.9810000061988831,0.9810000061988831,0.9810000061988831
SL,SL8,1k,lstm,30,False,1,Test2,0.9750000238418579,0.9750000238418579,0.9750000238418579
SL,SL8,1k,lstm,30,True,1,Test1,0.9779999852180481,0.9779999852180481,0.9779999852180481
SL,SL8,1k,lstm,30,True,1,Test2,0.9639999866485596,0.9639999866485596,0.9639999866485596
SL,SL8,1k,lstm,30,False,2,Test1,0.9819999933242798,0.9819999933242798,0.9819999933242798
SL,SL8,1k,lstm,30,False,2,Test2,0.968999981880188,0.968999981880188,0.968999981880188
SL,SL8,1k,lstm,30,True,2,Test1,0.9739999771118164,0.9739999771118164,0.9739999771118164
SL,SL8,1k,lstm,30,True,2,Test2,0.9559999704360962,0.9559999704360962,0.9559999704360962
SL,SL8,1k,lstm,30,False,3,Test1,0.9810000061988831,0.9810000061988831,0.9810000061988831
SL,SL8,1k,lstm,30,False,3,Test2,0.9629999995231628,0.9629999995231628,0.9629999995231628
SL,SL8,1k,lstm,30,True,3,Test1,0.9750000238418579,0.9750000238418579,0.9750000238418579
SL,SL8,1k,lstm,30,True,3,Test2,0.9419999718666077,0.9419999718666077,0.9419999718666077
SL,SL8,1k,lstm,100,False,1,Test1,0.9879999756813049,0.9879999756813049,0.9879999756813049
SL,SL8,1k,lstm,100,False,1,Test2,0.9829999804496765,0.9829999804496765,0.9829999804496765
SL,SL8,1k,lstm,100,True,1,Test1,0.9819999933242798,0.9819999933242798,0.9819999933242798
SL,SL8,1k,lstm,100,True,1,Test2,0.9369999766349792,0.9369999766349792,0.9369999766349792
SL,SL8,1k,lstm,100,False,2,Test1,0.9819999933242798,0.9819999933242798,0.9819999933242798
SL,SL8,1k,lstm,100,False,2,Test2,0.9520000219345093,0.9520000219345093,0.9520000219345093
SL,SL8,1k,lstm,100,True,2,Test1,0.9829999804496765,0.9829999804496765,0.9829999804496765
SL,SL8,1k,lstm,100,True,2,Test2,0.9580000042915344,0.9580000042915344,0.9580000042915344
SL,SL8,1k,lstm,100,False,3,Test1,0.984000027179718,0.984000027179718,0.984000027179718
SL,SL8,1k,lstm,100,False,3,Test2,0.9879999756813049,0.9879999756813049,0.9879999756813049
SL,SL8,1k,lstm,100,True,3,Test1,0.9800000190734863,0.9800000190734863,0.9800000190734863
SL,SL8,1k,lstm,100,True,3,Test2,0.9670000076293945,0.9670000076293945,0.9670000076293945
SL,SL8,1k,s-rnn,10,False,1,Test1,0.9810000061988831,0.9810000061988831,0.9810000061988831
SL,SL8,1k,s-rnn,10,False,1,Test2,0.9509999752044678,0.9509999752044678,0.9509999752044678
SL,SL8,1k,s-rnn,10,True,1,Test1,0.9570000171661377,0.9570000171661377,0.9570000171661377
SL,SL8,1k,s-rnn,10,True,1,Test2,0.8949999809265137,0.8949999809265137,0.8949999809265137
SL,SL8,1k,s-rnn,10,False,2,Test1,0.9800000190734863,0.9800000190734863,0.9800000190734863
SL,SL8,1k,s-rnn,10,False,2,Test2,0.9739999771118164,0.9739999771118164,0.9739999771118164
SL,SL8,1k,s-rnn,10,True,2,Test1,0.9760000109672546,0.9760000109672546,0.9760000109672546
SL,SL8,1k,s-rnn,10,True,2,Test2,0.9710000157356262,0.9710000157356262,0.9710000157356262
SL,SL8,1k,s-rnn,10,False,3,Test1,0.9810000061988831,0.9810000061988831,0.9810000061988831
SL,SL8,1k,s-rnn,10,False,3,Test2,0.9679999947547913,0.9679999947547913,0.9679999947547913
SL,SL8,1k,s-rnn,10,True,3,Test1,0.9729999899864197,0.9729999899864197,0.9729999899864197
SL,SL8,1k,s-rnn,10,True,3,Test2,0.9660000205039978,0.9660000205039978,0.9660000205039978
SL,SL8,1k,s-rnn,30,False,1,Test1,0.9769999980926514,0.9769999980926514,0.9769999980926514
SL,SL8,1k,s-rnn,30,False,1,Test2,0.9269999861717224,0.9269999861717224,0.9269999861717224
SL,SL8,1k,s-rnn,30,True,1,Test1,0.9700000286102295,0.9700000286102295,0.9700000286102295
SL,SL8,1k,s-rnn,30,True,1,Test2,0.9010000228881836,0.9010000228881836,0.9010000228881836
SL,SL8,1k,s-rnn,30,False,2,Test1,0.9779999852180481,0.9779999852180481,0.9779999852180481
SL,SL8,1k,s-rnn,30,False,2,Test2,0.9369999766349792,0.9369999766349792,0.9369999766349792
SL,SL8,1k,s-rnn,30,True,2,Test1,0.9769999980926514,0.9769999980926514,0.9769999980926514
SL,SL8,1k,s-rnn,30,True,2,Test2,0.9340000152587891,0.9340000152587891,0.9340000152587891
SL,SL8,1k,s-rnn,30,False,3,Test1,0.9789999723434448,0.9789999723434448,0.9789999723434448
SL,SL8,1k,s-rnn,30,False,3,Test2,0.9470000267028809,0.9470000267028809,0.9470000267028809
SL,SL8,1k,s-rnn,30,True,3,Test1,0.9789999723434448,0.9789999723434448,0.9789999723434448
SL,SL8,1k,s-rnn,30,True,3,Test2,0.9350000023841858,0.9350000023841858,0.9350000023841858
SL,SL8,1k,s-rnn,100,False,1,Test1,0.9750000238418579,0.9750000238418579,0.9750000238418579
SL,SL8,1k,s-rnn,100,False,1,Test2,0.9359999895095825,0.9359999895095825,0.9359999895095825
SL,SL8,1k,s-rnn,100,True,1,Test1,0.9509999752044678,0.9509999752044678,0.9509999752044678
SL,SL8,1k,s-rnn,100,True,1,Test2,0.8849999904632568,0.8849999904632568,0.8849999904632568
SL,SL8,1k,s-rnn,100,False,2,Test1,0.9760000109672546,0.9760000109672546,0.9760000109672546
SL,SL8,1k,s-rnn,100,False,2,Test2,0.9459999799728394,0.9459999799728394,0.9459999799728394
SL,SL8,1k,s-rnn,100,True,2,Test1,0.9559999704360962,0.9559999704360962,0.9559999704360962
SL,SL8,1k,s-rnn,100,True,2,Test2,0.8939999938011169,0.8939999938011169,0.8939999938011169
SL,SL8,1k,s-rnn,100,False,3,Test1,0.9779999852180481,0.9779999852180481,0.9779999852180481
SL,SL8,1k,s-rnn,100,False,3,Test2,0.9409999847412109,0.9409999847412109,0.9409999847412109
SL,SL8,1k,s-rnn,100,True,3,Test1,0.972000002861023,0.972000002861023,0.972000002861023
SL,SL8,1k,s-rnn,100,True,3,Test2,0.8989999890327454,0.8989999890327454,0.8989999890327454
SL,SL8,10k,lstm,10,False,1,Test1,0.9941999912261963,0.9941999912261963,0.9941999912261963
SL,SL8,10k,lstm,10,False,1,Test2,0.9884999990463257,0.9884999990463257,0.9884999990463257
SL,SL8,10k,lstm,10,True,1,Test1,0.9922999739646912,0.9922999739646912,0.9922999739646912
SL,SL8,10k,lstm,10,True,1,Test2,0.9857000112533569,0.9857000112533569,0.9857000112533569
SL,SL8,10k,lstm,10,False,2,Test1,0.9933000206947327,0.9933000206947327,0.9933000206947327
SL,SL8,10k,lstm,10,False,2,Test2,0.9872999787330627,0.9872999787330627,0.9872999787330627
SL,SL8,10k,lstm,10,True,2,Test1,0.9916999936103821,0.9916999936103821,0.9916999936103821
SL,SL8,10k,lstm,10,True,2,Test2,0.9843000173568726,0.9843000173568726,0.9843000173568726
SL,SL8,10k,lstm,30,False,1,Test1,0.9986000061035156,0.9986000061035156,0.9986000061035156
SL,SL8,10k,lstm,30,False,1,Test2,0.9965999722480774,0.9965999722480774,0.9965999722480774
SL,SL8,10k,lstm,30,True,1,Test1,0.9936000108718872,0.9936000108718872,0.9936000108718872
SL,SL8,10k,lstm,30,True,1,Test2,0.9858999848365784,0.9858999848365784,0.9858999848365784
SL,SL8,10k,lstm,30,False,2,Test1,0.9987000226974487,0.9987000226974487,0.9987000226974487
SL,SL8,10k,lstm,30,False,2,Test2,0.9969000220298767,0.9969000220298767,0.9969000220298767
SL,SL8,10k,lstm,30,True,2,Test1,0.992900013923645,0.992900013923645,0.992900013923645
SL,SL8,10k,lstm,30,True,2,Test2,0.9836000204086304,0.9836000204086304,0.9836000204086304
SL,SL8,10k,lstm,100,False,1,Test1,0.9995999932289124,0.9995999932289124,0.9995999932289124
SL,SL8,10k,lstm,100,False,1,Test2,0.9977999925613403,0.9977999925613403,0.9977999925613403
SL,SL8,10k,lstm,100,True,1,Test1,0.9987999796867371,0.9987999796867371,0.9987999796867371
SL,SL8,10k,lstm,100,True,1,Test2,0.9961000084877014,0.9961000084877014,0.9961000084877014
SL,SL8,10k,lstm,100,False,2,Test1,0.9988999962806702,0.9988999962806702,0.9988999962806702
SL,SL8,10k,lstm,100,False,2,Test2,0.998199999332428,0.998199999332428,0.998199999332428
SL,SL8,10k,lstm,100,True,2,Test1,0.9990000128746033,0.9990000128746033,0.9990000128746033
SL,SL8,10k,lstm,100,True,2,Test2,0.9968000054359436,0.9968000054359436,0.9968000054359436
SL,SL8,10k,s-rnn,10,False,1,Test1,0.9904999732971191,0.9904999732971191,0.9904999732971191
SL,SL8,10k,s-rnn,10,False,1,Test2,0.984499990940094,0.984499990940094,0.984499990940094
SL,SL8,10k,s-rnn,10,True,1,Test1,0.9843000173568726,0.9843000173568726,0.9843000173568726
SL,SL8,10k,s-rnn,10,True,1,Test2,0.9782999753952026,0.9782999753952026,0.9782999753952026
SL,SL8,10k,s-rnn,10,False,2,Test1,0.9889000058174133,0.9889000058174133,0.9889000058174133
SL,SL8,10k,s-rnn,10,False,2,Test2,0.9848999977111816,0.9848999977111816,0.9848999977111816
SL,SL8,10k,s-rnn,10,True,2,Test1,0.9864000082015991,0.9864000082015991,0.9864000082015991
SL,SL8,10k,s-rnn,10,True,2,Test2,0.9799000024795532,0.9799000024795532,0.9799000024795532
SL,SL8,10k,s-rnn,30,False,1,Test1,0.9970999956130981,0.9970999956130981,0.9970999956130981
SL,SL8,10k,s-rnn,30,False,1,Test2,0.9958000183105469,0.9958000183105469,0.9958000183105469
SL,SL8,10k,s-rnn,30,True,1,Test1,0.9868999719619751,0.9868999719619751,0.9868999719619751
SL,SL8,10k,s-rnn,30,True,1,Test2,0.9754999876022339,0.9754999876022339,0.9754999876022339
SL,SL8,10k,s-rnn,30,False,2,Test1,0.9977999925613403,0.9977999925613403,0.9977999925613403
SL,SL8,10k,s-rnn,30,False,2,Test2,0.9962999820709229,0.9962999820709229,0.9962999820709229
SL,SL8,10k,s-rnn,30,True,2,Test1,0.98580002784729,0.98580002784729,0.98580002784729
SL,SL8,10k,s-rnn,30,True,2,Test2,0.9785000085830688,0.9785000085830688,0.9785000085830688
SL,SL8,10k,s-rnn,100,False,1,Test1,0.9987999796867371,0.9987999796867371,0.9987999796867371
SL,SL8,10k,s-rnn,100,False,1,Test2,0.9976000189781189,0.9976000189781189,0.9976000189781189
SL,SL8,10k,s-rnn,100,True,1,Test1,0.9972000122070312,0.9972000122070312,0.9972000122070312
SL,SL8,10k,s-rnn,100,True,1,Test2,0.9932000041007996,0.9932000041007996,0.9932000041007996
SL,SL8,10k,s-rnn,100,False,2,Test1,0.9983999729156494,0.9983999729156494,0.9983999729156494
SL,SL8,10k,s-rnn,100,False,2,Test2,0.9984999895095825,0.9984999895095825,0.9984999895095825
SL,SL8,10k,s-rnn,100,True,2,Test1,0.984499990940094,0.984499990940094,0.984499990940094
SL,SL8,10k,s-rnn,100,True,2,Test2,0.9707000255584717,0.9707000255584717,0.9707000255584717
SL,SL8,100k,lstm,10,False,1,Test1,0.9990500211715698,0.9990500211715698,0.9990500211715698
SL,SL8,100k,lstm,10,False,1,Test2,0.9987800121307373,0.9987800121307373,0.9987800121307373
SL,SL8,100k,lstm,10,True,1,Test1,0.9993699789047241,0.9993699789047241,0.9993699789047241
SL,SL8,100k,lstm,10,True,1,Test2,0.9990500211715698,0.9990500211715698,0.9990500211715698
SL,SL8,100k,lstm,30,False,1,Test1,0.9995499849319458,0.9995499849319458,0.9995499849319458
SL,SL8,100k,lstm,30,False,1,Test2,0.9995200037956238,0.9995200037956238,0.9995200037956238
SL,SL8,100k,lstm,30,True,1,Test1,0.9985600113868713,0.9985600113868713,0.9985600113868713
SL,SL8,100k,lstm,30,True,1,Test2,0.9980700016021729,0.9980700016021729,0.9980700016021729
SL,SL8,100k,lstm,100,False,1,Test1,0.9995999932289124,0.9995999932289124,0.9995999932289124
SL,SL8,100k,lstm,100,False,1,Test2,0.9994999766349792,0.9994999766349792,0.9994999766349792
SL,SL8,100k,lstm,100,True,1,Test1,0.9993799924850464,0.9993799924850464,0.9993799924850464
SL,SL8,100k,lstm,100,True,1,Test2,0.9994500279426575,0.9994500279426575,0.9994500279426575
SL,SL8,100k,s-rnn,10,False,1,Test1,0.9991499781608582,0.9991499781608582,0.9991499781608582
SL,SL8,100k,s-rnn,10,False,1,Test2,0.9987099766731262,0.9987099766731262,0.9987099766731262
SL,SL8,100k,s-rnn,10,True,1,Test1,0.9985600113868713,0.9985600113868713,0.9985600113868713
SL,SL8,100k,s-rnn,10,True,1,Test2,0.9980400204658508,0.9980400204658508,0.9980400204658508
SL,SL8,100k,s-rnn,30,False,1,Test1,0.9992899894714355,0.9992899894714355,0.9992899894714355
SL,SL8,100k,s-rnn,30,False,1,Test2,0.9988999962806702,0.9988999962806702,0.9988999962806702
SL,SL8,100k,s-rnn,30,True,1,Test1,0.9993799924850464,0.9993799924850464,0.9993799924850464
SL,SL8,100k,s-rnn,30,True,1,Test2,0.999180018901825,0.999180018901825,0.999180018901825
SL,SL8,100k,s-rnn,100,False,1,Test1,0.9997400045394897,0.9997400045394897,0.9997400045394897
SL,SL8,100k,s-rnn,100,False,1,Test2,0.9996299743652344,0.9996299743652344,0.9996299743652344
SL,SL8,100k,s-rnn,100,True,1,Test1,0.9991499781608582,0.9991499781608582,0.9991499781608582
SL,SL8,100k,s-rnn,100,True,1,Test2,0.9988999962806702,0.9988999962806702,0.9988999962806702
SP,SP2,1k,lstm,10,False,1,Test1,0.9150000214576721,0.9150000214576721,0.9150000214576721
SP,SP2,1k,lstm,10,False,1,Test2,0.9449999928474426,0.9449999928474426,0.9449999928474426
SP,SP2,1k,lstm,10,True,1,Test1,0.8320000171661377,0.8320000171661377,0.8320000171661377
SP,SP2,1k,lstm,10,True,1,Test2,0.9710000157356262,0.9710000157356262,0.9710000157356262
SP,SP2,1k,lstm,10,False,2,Test1,0.9369999766349792,0.9369999766349792,0.9369999766349792
SP,SP2,1k,lstm,10,False,2,Test2,0.984000027179718,0.984000027179718,0.984000027179718
SP,SP2,1k,lstm,10,True,2,Test1,0.7839999794960022,0.7839999794960022,0.7839999794960022
SP,SP2,1k,lstm,10,True,2,Test2,0.859000027179718,0.859000027179718,0.859000027179718
SP,SP2,1k,lstm,10,False,3,Test1,0.9330000281333923,0.9330000281333923,0.9330000281333923
SP,SP2,1k,lstm,10,False,3,Test2,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP2,1k,lstm,10,True,3,Test1,0.7990000247955322,0.7990000247955322,0.7990000247955322
SP,SP2,1k,lstm,10,True,3,Test2,0.9020000100135803,0.9020000100135803,0.9020000100135803
SP,SP2,1k,lstm,30,False,1,Test1,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP2,1k,lstm,30,False,1,Test2,0.9990000128746033,0.9990000128746033,0.9990000128746033
SP,SP2,1k,lstm,30,True,1,Test1,0.8100000023841858,0.8100000023841858,0.8100000023841858
SP,SP2,1k,lstm,30,True,1,Test2,0.9819999933242798,0.9819999933242798,0.9819999933242798
SP,SP2,1k,lstm,30,False,2,Test1,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP2,1k,lstm,30,False,2,Test2,1.0,1.0,1.0
SP,SP2,1k,lstm,30,True,2,Test1,0.8650000095367432,0.8650000095367432,0.8650000095367432
SP,SP2,1k,lstm,30,True,2,Test2,0.9049999713897705,0.9049999713897705,0.9049999713897705
SP,SP2,1k,lstm,30,False,3,Test1,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP2,1k,lstm,30,False,3,Test2,1.0,1.0,1.0
SP,SP2,1k,lstm,30,True,3,Test1,0.8240000009536743,0.8240000009536743,0.8240000009536743
SP,SP2,1k,lstm,30,True,3,Test2,0.9779999852180481,0.9779999852180481,0.9779999852180481
SP,SP2,1k,lstm,100,False,1,Test1,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP2,1k,lstm,100,False,1,Test2,1.0,1.0,1.0
SP,SP2,1k,lstm,100,True,1,Test1,0.8339999914169312,0.8339999914169312,0.8339999914169312
SP,SP2,1k,lstm,100,True,1,Test2,0.6159999966621399,0.6159999966621399,0.6159999966621399
SP,SP2,1k,lstm,100,False,2,Test1,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP2,1k,lstm,100,False,2,Test2,1.0,1.0,1.0
SP,SP2,1k,lstm,100,True,2,Test1,0.8349999785423279,0.8349999785423279,0.8349999785423279
SP,SP2,1k,lstm,100,True,2,Test2,0.6200000047683716,0.6200000047683716,0.6200000047683716
SP,SP2,1k,lstm,100,False,3,Test1,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP2,1k,lstm,100,False,3,Test2,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP2,1k,lstm,100,True,3,Test1,0.8259999752044678,0.8259999752044678,0.8259999752044678
SP,SP2,1k,lstm,100,True,3,Test2,0.6230000257492065,0.6230000257492065,0.6230000257492065
SP,SP2,1k,s-rnn,10,False,1,Test1,0.8299999833106995,0.8299999833106995,0.8299999833106995
SP,SP2,1k,s-rnn,10,False,1,Test2,0.9599999785423279,0.9599999785423279,0.9599999785423279
SP,SP2,1k,s-rnn,10,True,1,Test1,0.8389999866485596,0.8389999866485596,0.8389999866485596
SP,SP2,1k,s-rnn,10,True,1,Test2,0.9430000185966492,0.9430000185966492,0.9430000185966492
SP,SP2,1k,s-rnn,10,False,2,Test1,0.8289999961853027,0.8289999961853027,0.8289999961853027
SP,SP2,1k,s-rnn,10,False,2,Test2,0.9649999737739563,0.9649999737739563,0.9649999737739563
SP,SP2,1k,s-rnn,10,True,2,Test1,0.8130000233650208,0.8130000233650208,0.8130000233650208
SP,SP2,1k,s-rnn,10,True,2,Test2,0.9449999928474426,0.9449999928474426,0.9449999928474426
SP,SP2,1k,s-rnn,10,False,3,Test1,0.8289999961853027,0.8289999961853027,0.8289999961853027
SP,SP2,1k,s-rnn,10,False,3,Test2,0.8840000033378601,0.8840000033378601,0.8840000033378601
SP,SP2,1k,s-rnn,10,True,3,Test1,0.8360000252723694,0.8360000252723694,0.8360000252723694
SP,SP2,1k,s-rnn,10,True,3,Test2,0.953000009059906,0.953000009059906,0.953000009059906
SP,SP2,1k,s-rnn,30,False,1,Test1,0.9340000152587891,0.9340000152587891,0.9340000152587891
SP,SP2,1k,s-rnn,30,False,1,Test2,0.9890000224113464,0.9890000224113464,0.9890000224113464
SP,SP2,1k,s-rnn,30,True,1,Test1,0.8190000057220459,0.8190000057220459,0.8190000057220459
SP,SP2,1k,s-rnn,30,True,1,Test2,0.8410000205039978,0.8410000205039978,0.8410000205039978
SP,SP2,1k,s-rnn,30,False,2,Test1,0.9110000133514404,0.9110000133514404,0.9110000133514404
SP,SP2,1k,s-rnn,30,False,2,Test2,0.9459999799728394,0.9459999799728394,0.9459999799728394
SP,SP2,1k,s-rnn,30,True,2,Test1,0.8180000185966492,0.8180000185966492,0.8180000185966492
SP,SP2,1k,s-rnn,30,True,2,Test2,0.8119999766349792,0.8119999766349792,0.8119999766349792
SP,SP2,1k,s-rnn,30,False,3,Test1,0.9330000281333923,0.9330000281333923,0.9330000281333923
SP,SP2,1k,s-rnn,30,False,3,Test2,0.9959999918937683,0.9959999918937683,0.9959999918937683
SP,SP2,1k,s-rnn,30,True,3,Test1,0.8289999961853027,0.8289999961853027,0.8289999961853027
SP,SP2,1k,s-rnn,30,True,3,Test2,0.875,0.875,0.875
SP,SP2,1k,s-rnn,100,False,1,Test1,0.9660000205039978,0.9660000205039978,0.9660000205039978
SP,SP2,1k,s-rnn,100,False,1,Test2,0.9610000252723694,0.9610000252723694,0.9610000252723694
SP,SP2,1k,s-rnn,100,True,1,Test1,0.8339999914169312,0.8339999914169312,0.8339999914169312
SP,SP2,1k,s-rnn,100,True,1,Test2,0.9350000023841858,0.9350000023841858,0.9350000023841858
SP,SP2,1k,s-rnn,100,False,2,Test1,0.921999990940094,0.921999990940094,0.921999990940094
SP,SP2,1k,s-rnn,100,False,2,Test2,0.8939999938011169,0.8939999938011169,0.8939999938011169
SP,SP2,1k,s-rnn,100,True,2,Test1,0.8190000057220459,0.8190000057220459,0.8190000057220459
SP,SP2,1k,s-rnn,100,True,2,Test2,0.8859999775886536,0.8859999775886536,0.8859999775886536
SP,SP2,1k,s-rnn,100,False,3,Test1,0.9679999947547913,0.9679999947547913,0.9679999947547913
SP,SP2,1k,s-rnn,100,False,3,Test2,0.9919999837875366,0.9919999837875366,0.9919999837875366
SP,SP2,1k,s-rnn,100,True,3,Test1,0.8240000009536743,0.8240000009536743,0.8240000009536743
SP,SP2,1k,s-rnn,100,True,3,Test2,0.8040000200271606,0.8040000200271606,0.8040000200271606
SP,SP2,10k,lstm,10,False,1,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,10,False,1,Test2,1.0,1.0,1.0
SP,SP2,10k,lstm,10,True,1,Test1,0.8651999831199646,0.8651999831199646,0.8651999831199646
SP,SP2,10k,lstm,10,True,1,Test2,0.906499981880188,0.906499981880188,0.906499981880188
SP,SP2,10k,lstm,10,False,2,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,10,False,2,Test2,1.0,1.0,1.0
SP,SP2,10k,lstm,10,True,2,Test1,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP2,10k,lstm,10,True,2,Test2,1.0,1.0,1.0
SP,SP2,10k,lstm,30,False,1,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,30,False,1,Test2,1.0,1.0,1.0
SP,SP2,10k,lstm,30,True,1,Test1,0.9998999834060669,0.9998999834060669,0.9998999834060669
SP,SP2,10k,lstm,30,True,1,Test2,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP2,10k,lstm,30,False,2,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,30,False,2,Test2,1.0,1.0,1.0
SP,SP2,10k,lstm,30,True,2,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,30,True,2,Test2,1.0,1.0,1.0
SP,SP2,10k,lstm,100,False,1,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,100,False,1,Test2,1.0,1.0,1.0
SP,SP2,10k,lstm,100,True,1,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,100,True,1,Test2,1.0,1.0,1.0
SP,SP2,10k,lstm,100,False,2,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,100,False,2,Test2,1.0,1.0,1.0
SP,SP2,10k,lstm,100,True,2,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,100,True,2,Test2,1.0,1.0,1.0
SP,SP2,10k,s-rnn,10,False,1,Test1,0.9965000152587891,0.9965000152587891,0.9965000152587891
SP,SP2,10k,s-rnn,10,False,1,Test2,0.9986000061035156,0.9986000061035156,0.9986000061035156
SP,SP2,10k,s-rnn,10,True,1,Test1,0.982200026512146,0.982200026512146,0.982200026512146
SP,SP2,10k,s-rnn,10,True,1,Test2,0.9965999722480774,0.9965999722480774,0.9965999722480774
SP,SP2,10k,s-rnn,10,False,2,Test1,0.9958999752998352,0.9958999752998352,0.9958999752998352
SP,SP2,10k,s-rnn,10,False,2,Test2,0.9991999864578247,0.9991999864578247,0.9991999864578247
SP,SP2,10k,s-rnn,10,True,2,Test1,0.9904999732971191,0.9904999732971191,0.9904999732971191
SP,SP2,10k,s-rnn,10,True,2,Test2,0.9995999932289124,0.9995999932289124,0.9995999932289124
SP,SP2,10k,s-rnn,30,False,1,Test1,0.9986000061035156,0.9986000061035156,0.9986000061035156
SP,SP2,10k,s-rnn,30,False,1,Test2,1.0,1.0,1.0
SP,SP2,10k,s-rnn,30,True,1,Test1,0.9972000122070312,0.9972000122070312,0.9972000122070312
SP,SP2,10k,s-rnn,30,True,1,Test2,1.0,1.0,1.0
SP,SP2,10k,s-rnn,30,False,2,Test1,0.9976999759674072,0.9976999759674072,0.9976999759674072
SP,SP2,10k,s-rnn,30,False,2,Test2,0.9994999766349792,0.9994999766349792,0.9994999766349792
SP,SP2,10k,s-rnn,30,True,2,Test1,0.9980999827384949,0.9980999827384949,0.9980999827384949
SP,SP2,10k,s-rnn,30,True,2,Test2,0.9994000196456909,0.9994000196456909,0.9994000196456909
SP,SP2,10k,s-rnn,100,False,1,Test1,0.9986000061035156,0.9986000061035156,0.9986000061035156
SP,SP2,10k,s-rnn,100,False,1,Test2,1.0,1.0,1.0
SP,SP2,10k,s-rnn,100,True,1,Test1,0.994700014591217,0.994700014591217,0.994700014591217
SP,SP2,10k,s-rnn,100,True,1,Test2,0.9997000098228455,0.9997000098228455,0.9997000098228455
SP,SP2,10k,s-rnn,100,False,2,Test1,0.9986000061035156,0.9986000061035156,0.9986000061035156
SP,SP2,10k,s-rnn,100,False,2,Test2,1.0,1.0,1.0
SP,SP2,10k,s-rnn,100,True,2,Test1,0.998199999332428,0.998199999332428,0.998199999332428
SP,SP2,10k,s-rnn,100,True,2,Test2,1.0,1.0,1.0
SP,SP2,100k,lstm,10,False,1,Test1,1.0,1.0,1.0
SP,SP2,100k,lstm,10,False,1,Test2,0.9999799728393555,0.9999799728393555,0.9999799728393555
SP,SP2,100k,lstm,10,True,1,Test1,1.0,1.0,1.0
SP,SP2,100k,lstm,10,True,1,Test2,0.9999799728393555,0.9999799728393555,0.9999799728393555
SP,SP2,100k,lstm,30,False,1,Test1,1.0,1.0,1.0
SP,SP2,100k,lstm,30,False,1,Test2,1.0,1.0,1.0
SP,SP2,100k,lstm,30,True,1,Test1,0.9999899864196777,0.9999899864196777,0.9999899864196777
